date	region_name	region_code	deceased_addition	confirmed_addition	hospitalized_addition	deceased_cumulative	confirmed_cumulative	hospitalized_cumulative
2020-04-04	Flevoland	24	2.0	9.0	10.0	13.0	229	145.0
2020-04-04	Friesland	21	2.0	17.0	4.0	16.0	199	89.0
2020-04-04	Gelderland	25	12.0	97.0	29.0	187.0	1956	725.0
2020-04-04	Groningen	20	1.0	7.0	2.0	5.0	185	48.0
2020-04-04	Limburg	31	18.0	50.0	37.0	250.0	1739	950.0
2020-04-04	Noord-Brabant	30	52.0	136.0	57.0	628.0	4048	1744.0
2020-04-04	Noord-Holland	27	29.0	167.0	76.0	179.0	2499	953.0
2020-04-04	Overijssel	23	16.0	110.0	22.0	96.0	1038	343.0
2020-04-04	Utrecht	26	11.0	60.0	24.0	100.0	1311	439.0
2020-04-04	Zeeland	29	3.0	19.0	5.0	25.0	235	99.0
2020-04-04	Zuid-Holland	28	16.0	200.0	62.0	137.0	2805	994.0
2020-04-05	Drenthe	22	0.0	15.0	0.0	11.0	207	56.0
2020-04-05	Flevoland	24	1.0	17.0	7.0	14.0	246	152.0
2020-04-05	Friesland	21	0.0	16.0	4.0	16.0	215	93.0
2020-04-05	Gelderland	25	14.0	119.0	34.0	201.0	2075	759.0
2020-04-05	Groningen	20	0.0	13.0	3.0	5.0	198	51.0
2020-04-05	Limburg	31	23.0	143.0	55.0	273.0	1882	1005.0
2020-04-05	Noord-Brabant	30	33.0	176.0	26.0	661.0	4224	1770.0
2020-04-05	Noord-Holland	27	16.0	229.0	28.0	195.0	2728	981.0
2020-04-05	Overijssel	23	3.0	79.0	11.0	99.0	1117	354.0
2020-04-05	Utrecht	26	12.0	97.0	36.0	112.0	1408	475.0
2020-04-05	Zeeland	29	1.0	7.0	0.0	26.0	242	99.0
2020-04-05	Zuid-Holland	28	13.0	288.0	48.0	150.0	3093	1042.0
2020-04-06	Drenthe	22	0.0	8.0	4.0	11.0	215	60.0
2020-04-06	Flevoland	24	0.0	7.0	2.0	14.0	253	154.0
2020-04-06	Friesland	21	3.0	7.0	3.0	19.0	222	96.0
2020-04-06	Gelderland	25	18.0	104.0	34.0	219.0	2179	793.0
2020-04-06	Groningen	20	0.0	4.0	0.0	5.0	202	51.0
2020-04-06	Limburg	31	13.0	107.0	59.0	286.0	1989	1064.0
2020-04-06	Noord-Brabant	30	10.0	191.0	13.0	671.0	4415	1783.0
2020-04-06	Noord-Holland	27	10.0	117.0	26.0	205.0	2845	1007.0
2020-04-06	Overijssel	23	13.0	75.0	13.0	112.0	1192	367.0
2020-04-06	Utrecht	26	9.0	53.0	36.0	121.0	1461	511.0
2020-04-06	Zeeland	29	0.0	37.0	5.0	26.0	279	104.0
2020-04-06	Zuid-Holland	28	22.0	244.0	64.0	172.0	3337	1106.0
2020-04-07	Drenthe	22	2.0	4.0	9.0	13.0	219	69.0
2020-04-07	Flevoland	24	1.0	13.0	4.0	15.0	266	158.0
2020-04-07	Friesland	21	2.0	6.0	1.0	21.0	228	97.0
2020-04-07	Gelderland	25	23.0	92.0	32.0	242.0	2271	825.0
2020-04-07	Groningen	20	1.0	2.0	2.0	6.0	204	53.0
2020-04-07	Limburg	31	47.0	91.0	34.0	333.0	2080	1098.0
2020-04-07	Noord-Brabant	30	69.0	154.0	58.0	740.0	4569	1841.0
2020-04-07	Noord-Holland	27	22.0	122.0	48.0	227.0	2967	1055.0
2020-04-07	Overijssel	23	14.0	66.0	20.0	126.0	1258	387.0
2020-04-07	Utrecht	26	14.0	51.0	11.0	135.0	1512	522.0
2020-04-07	Zeeland	29	2.0	30.0	7.0	28.0	309	111.0
2020-04-07	Zuid-Holland	28	37.0	139.0	62.0	209.0	3476	1168.0
2020-04-08	Drenthe	22	0.0	13.0	3.0	13.0	232	72.0
2020-04-08	Flevoland	24	2.0	19.0	7.0	17.0	285	165.0
2020-04-08	Friesland	21	0.0	33.0	0.0	21.0	261	97.0
2020-04-08	Gelderland	25	18.0	90.0	41.0	260.0	2361	866.0
2020-04-08	Groningen	20	0.0	18.0	3.0	6.0	222	56.0
2020-04-08	Limburg	31	21.0	80.0	42.0	354.0	2160	1140.0
2020-04-08	Noord-Brabant	30	40.0	182.0	59.0	780.0	4751	1900.0
2020-04-08	Noord-Holland	27	31.0	131.0	28.0	258.0	3098	1083.0
2020-04-08	Overijssel	23	4.0	67.0	29.0	130.0	1325	416.0
2020-04-08	Utrecht	26	9.0	72.0	27.0	144.0	1584	549.0
2020-04-08	Zeeland	29	6.0	19.0	1.0	34.0	328	112.0
2020-04-08	Zuid-Holland	28	16.0	244.0	66.0	225.0	3720	1234.0
2020-04-09	Drenthe	22	0.0	17.0	4.0	13.0	249	76.0
2020-04-09	Flevoland	24	4.0	14.0	6.0	21.0	299	171.0
2020-04-09	Friesland	21	1.0	36.0	1.0	22.0	297	98.0
2020-04-09	Gelderland	25	18.0	136.0	33.0	278.0	2497	899.0
2020-04-09	Groningen	20	0.0	7.0	0.0	6.0	229	56.0
2020-04-09	Limburg	31	19.0	124.0	44.0	373.0	2284	1184.0
2020-04-09	Noord-Brabant	30	42.0	202.0	37.0	822.0	4953	1937.0
2020-04-09	Noord-Holland	27	21.0	179.0	32.0	279.0	3277	1115.0
2020-04-09	Overijssel	23	2.0	77.0	10.0	132.0	1402	426.0
2020-04-09	Utrecht	26	11.0	58.0	15.0	155.0	1642	564.0
2020-04-09	Zeeland	29	0.0	30.0	3.0	34.0	358	115.0
2020-04-09	Zuid-Holland	28	26.0	312.0	50.0	251.0	4032	1284.0
2020-04-10	Drenthe	22	0.0	17.0	2.0	13.0	266	78.0
2020-04-10	Flevoland	24	0.0	28.0	11.0	21.0	327	182.0
2020-04-10	Friesland	21	1.0	32.0	4.0	23.0	329	102.0
2020-04-10	Gelderland	25	14.0	160.0	20.0	292.0	2657	919.0
2020-04-10	Groningen	20	0.0	12.0	2.0	6.0	241	58.0
2020-04-10	Limburg	31	14.0	103.0	26.0	387.0	2387	1210.0
2020-04-10	Noord-Brabant	30	25.0	248.0	50.0	847.0	5201	1987.0
2020-04-10	Noord-Holland	27	11.0	228.0	20.0	290.0	3505	1135.0
2020-04-10	Overijssel	23	9.0	191.0	8.0	141.0	1593	434.0
2020-04-10	Utrecht	26	9.0	60.0	11.0	164.0	1702	575.0
2020-04-10	Zeeland	29	0.0	26.0	4.0	34.0	384	119.0
2020-04-10	Zuid-Holland	28	32.0	215.0	65.0	283.0	4247	1349.0
2020-04-11	Drenthe	22	1.0	23.0	1.0	14.0	289	79.0
2020-04-11	Flevoland	24	1.0	37.0	6.0	22.0	364	188.0
2020-04-11	Friesland	21	0.0	15.0	2.0	23.0	344	104.0
2020-04-11	Gelderland	25	9.0	154.0	29.0	301.0	2811	948.0
2020-04-11	Groningen	20	1.0	14.0	4.0	7.0	255	62.0
2020-04-11	Limburg	31	13.0	127.0	25.0	400.0	2514	1235.0
2020-04-11	Noord-Brabant	30	32.0	158.0	43.0	879.0	5359	2030.0
2020-04-11	Noord-Holland	27	28.0	152.0	22.0	318.0	3657	1157.0
2020-04-11	Overijssel	23	8.0	95.0	4.0	149.0	1688	438.0
2020-04-11	Utrecht	26	9.0	55.0	19.0	173.0	1757	594.0
2020-04-11	Zeeland	29	2.0	27.0	3.0	36.0	411	122.0
2020-04-11	Zuid-Holland	28	28.0	405.0	32.0	311.0	4652	1381.0
2020-04-12	Drenthe	22	0.0	15.0	0.0	14.0	304	79.0
2020-04-12	Flevoland	24	0.0	15.0	0.0	22.0	379	188.0
2020-04-12	Friesland	21	1.0	18.0	1.0	24.0	362	105.0
2020-04-12	Gelderland	25	11.0	167.0	41.0	312.0	2978	989.0
2020-04-12	Groningen	20	1.0	10.0	2.0	8.0	265	64.0
2020-04-12	Limburg	31	20.0	119.0	26.0	420.0	2633	1261.0
2020-04-12	Noord-Brabant	30	20.0	244.0	49.0	899.0	5603	2079.0
2020-04-12	Noord-Holland	27	14.0	175.0	12.0	332.0	3832	1169.0
2020-04-12	Overijssel	23	5.0	73.0	14.0	154.0	1761	452.0
2020-04-12	Utrecht	26	8.0	76.0	9.0	181.0	1833	603.0
2020-04-12	Zeeland	29	1.0	15.0	1.0	37.0	426	123.0
2020-04-12	Zuid-Holland	28	12.0	223.0	39.0	323.0	4875	1420.0
2020-04-13	Drenthe	22	0.0	9.0	0.0	14.0	313	79.0
2020-04-13	Flevoland	24	1.0	34.0	6.0	23.0	413	194.0
2020-04-13	Friesland	21	4.0	13.0	2.0	28.0	375	107.0
2020-04-13	Gelderland	25	5.0	208.0	16.0	317.0	3186	1005.0
2020-04-13	Groningen	20	0.0	8.0	1.0	8.0	273	65.0
2020-04-13	Limburg	31	7.0	44.0	4.0	427.0	2677	1265.0
2020-04-13	Noord-Brabant	30	19.0	136.0	52.0	918.0	5739	2131.0
2020-04-13	Noord-Holland	27	16.0	100.0	21.0	348.0	3932	1190.0
2020-04-13	Overijssel	23	5.0	56.0	5.0	159.0	1817	457.0
2020-04-13	Utrecht	26	9.0	70.0	9.0	190.0	1903	612.0
2020-04-13	Zeeland	29	1.0	26.0	0.0	38.0	452	123.0
2020-04-13	Zuid-Holland	28	20.0	255.0	30.0	343.0	5130	1450.0
2020-04-14	Drenthe	22	0.0	6.0	0.0	14.0	319	79.0
2020-04-14	Flevoland	24	1.0	8.0	1.0	24.0	421	195.0
2020-04-14	Friesland	21	1.0	9.0	3.0	29.0	384	110.0
2020-04-14	Gelderland	25	16.0	115.0	26.0	333.0	3301	1031.0
2020-04-14	Groningen	20	0.0	1.0	0.0	8.0	274	65.0
2020-04-14	Limburg	31	24.0	185.0	30.0	451.0	2862	1295.0
2020-04-14	Noord-Brabant	30	24.0	168.0	30.0	942.0	5907	2161.0
2020-04-14	Noord-Holland	27	15.0	106.0	51.0	363.0	4038	1241.0
2020-04-14	Overijssel	23	4.0	57.0	14.0	163.0	1874	471.0
2020-04-14	Utrecht	26	17.0	66.0	16.0	207.0	1969	628.0
2020-04-14	Zeeland	29	1.0	18.0	2.0	39.0	470	125.0
2020-04-14	Zuid-Holland	28	19.0	141.0	38.0	362.0	5271	1488.0
2020-04-15	Drenthe	22	5.0	6.0	2.0	19.0	325	81.0
2020-04-15	Flevoland	24	1.0	15.0	6.0	25.0	436	201.0
2020-04-15	Friesland	21	1.0	10.0	2.0	30.0	394	112.0
2020-04-15	Gelderland	25	24.0	116.0	16.0	357.0	3417	1047.0
2020-04-15	Groningen	20	0.0	6.0	0.0	8.0	280	65.0
2020-04-15	Limburg	31	14.0	45.0	13.0	465.0	2907	1308.0
2020-04-15	Noord-Brabant	30	41.0	114.0	27.0	983.0	6021	2188.0
2020-04-15	Noord-Holland	27	37.0	105.0	32.0	400.0	4143	1273.0
2020-04-15	Overijssel	23	9.0	51.0	10.0	172.0	1925	481.0
2020-04-15	Utrecht	26	16.0	68.0	35.0	223.0	2037	663.0
2020-04-15	Zeeland	29	3.0	5.0	0.0	42.0	475	125.0
2020-04-15	Zuid-Holland	28	36.0	195.0	44.0	398.0	5466	1532.0
2020-04-16	Drenthe	22	1.0	15.0	8.0	20.0	340	89.0
2020-04-16	Flevoland	24	1.0	21.0	7.0	26.0	457	208.0
2020-04-16	Friesland	21	5.0	29.0	1.0	35.0	423	113.0
2020-04-16	Gelderland	25	17.0	121.0	21.0	374.0	3538	1068.0
2020-04-16	Groningen	20	0.0	5.0	0.0	8.0	285	65.0
2020-04-16	Limburg	31	13.0	98.0	20.0	478.0	3005	1328.0
2020-04-16	Noord-Brabant	30	58.0	205.0	21.0	1041.0	6226	2209.0
2020-04-16	Noord-Holland	27	18.0	143.0	39.0	418.0	4286	1312.0
2020-04-16	Overijssel	23	7.0	90.0	5.0	179.0	2015	486.0
2020-04-16	Utrecht	26	8.0	65.0	24.0	231.0	2102	687.0
2020-04-16	Zeeland	29	2.0	2.0	1.0	44.0	477	126.0
2020-04-16	Zuid-Holland	28	50.0	272.0	32.0	448.0	5738	1564.0
2020-04-17	Drenthe	22	1.0	15.0	2.0	21.0	355	91.0
2020-04-17	Flevoland	24	0.0	48.0	2.0	26.0	505	210.0
2020-04-17	Friesland	21	1.0	22.0	1.0	36.0	445	114.0
2020-04-17	Gelderland	25	19.0	162.0	27.0	393.0	3700	1095.0
2020-04-17	Groningen	20	1.0	6.0	0.0	9.0	291	65.0
2020-04-17	Limburg	31	13.0	136.0	13.0	491.0	3141	1341.0
2020-04-17	Noord-Brabant	30	31.0	167.0	27.0	1072.0	6393	2236.0
2020-04-17	Noord-Holland	27	18.0	207.0	31.0	436.0	4493	1343.0
2020-04-17	Overijssel	23	6.0	115.0	3.0	185.0	2130	489.0
2020-04-17	Utrecht	26	9.0	69.0	13.0	240.0	2171	700.0
2020-04-17	Zeeland	29	1.0	20.0	6.0	45.0	497	132.0
2020-04-17	Zuid-Holland	28	44.0	264.0	32.0	492.0	6002	1596.0
2020-04-18	Drenthe	22	2.0	18.0	0.0	23.0	373	91.0
2020-04-18	Flevoland	24	0.0	46.0	2.0	26.0	551	212.0
2020-04-18	Friesland	21	2.0	11.0	1.0	38.0	456	115.0
2020-04-18	Gelderland	25	19.0	160.0	16.0	412.0	3860	1111.0
2020-04-18	Groningen	20	0.0	3.0	2.0	9.0	294	67.0
2020-04-18	Limburg	31	14.0	113.0	14.0	505.0	3254	1355.0
2020-04-18	Noord-Brabant	30	35.0	184.0	18.0	1107.0	6577	2254.0
2020-04-18	Noord-Holland	27	20.0	152.0	13.0	456.0	4645	1356.0
2020-04-18	Overijssel	23	4.0	57.0	11.0	189.0	2187	500.0
2020-04-18	Utrecht	26	10.0	66.0	19.0	250.0	2237	719.0
2020-04-18	Zeeland	29	0.0	11.0	1.0	45.0	508	133.0
2020-04-18	Zuid-Holland	28	35.0	301.0	32.0	527.0	6303	1628.0
2020-04-19	Drenthe	22	0.0	12.0	0.0	23.0	385	91.0
2020-04-19	Flevoland	24	0.0	21.0	4.0	26.0	572	216.0
2020-04-19	Friesland	21	2.0	14.0	2.0	40.0	470	117.0
2020-04-19	Gelderland	25	10.0	202.0	14.0	422.0	4062	1125.0
2020-04-19	Groningen	20	0.0	5.0	0.0	9.0	299	67.0
2020-04-19	Limburg	31	7.0	98.0	11.0	512.0	3352	1366.0
2020-04-19	Noord-Brabant	30	21.0	166.0	14.0	1128.0	6743	2268.0
2020-04-19	Noord-Holland	27	11.0	132.0	21.0	467.0	4777	1377.0
2020-04-19	Overijssel	23	1.0	75.0	4.0	190.0	2262	504.0
2020-04-19	Utrecht	26	6.0	57.0	9.0	256.0	2294	728.0
2020-04-19	Zeeland	29	0.0	13.0	2.0	45.0	521	135.0
2020-04-19	Zuid-Holland	28	24.0	262.0	29.0	551.0	6565	1657.0
2020-04-20	Drenthe	22	0.0	9.0	0.0	23.0	394	91.0
2020-04-20	Flevoland	24	1.0	6.0	1.0	27.0	578	217.0
2020-04-20	Friesland	21	3.0	3.0	2.0	43.0	473	119.0
2020-04-20	Gelderland	25	10.0	141.0	19.0	432.0	4203	1144.0
2020-04-20	Groningen	20	0.0	4.0	0.0	9.0	303	67.0
2020-04-20	Limburg	31	9.0	83.0	3.0	521.0	3435	1369.0
2020-04-20	Noord-Brabant	30	15.0	156.0	4.0	1143.0	6899	2272.0
2020-04-20	Noord-Holland	27	9.0	98.0	16.0	476.0	4875	1393.0
2020-04-20	Overijssel	23	2.0	48.0	2.0	192.0	2310	506.0
2020-04-20	Utrecht	26	9.0	46.0	13.0	265.0	2340	741.0
2020-04-20	Zeeland	29	0.0	7.0	1.0	45.0	528	136.0
2020-04-20	Zuid-Holland	28	9.0	139.0	14.0	560.0	6704	1671.0
2020-04-21	Drenthe	22	1.0	6.0	8.0	24.0	400	99.0
2020-04-21	Flevoland	24	3.0	21.0	4.0	30.0	599	221.0
2020-04-21	Friesland	21	3.0	6.0	0.0	46.0	479	119.0
2020-04-21	Gelderland	25	20.0	99.0	22.0	452.0	4302	1166.0
2020-04-21	Groningen	20	0.0	4.0	0.0	9.0	307	67.0
2020-04-21	Limburg	31	7.0	86.0	18.0	528.0	3521	1387.0
2020-04-21	Noord-Brabant	30	42.0	137.0	17.0	1185.0	7036	2289.0
2020-04-21	Noord-Holland	27	23.0	101.0	10.0	499.0	4976	1403.0
2020-04-21	Overijssel	23	13.0	64.0	6.0	205.0	2374	512.0
2020-04-21	Utrecht	26	14.0	54.0	1.0	279.0	2394	742.0
2020-04-21	Zeeland	29	0.0	4.0	0.0	45.0	532	136.0
2020-04-21	Zuid-Holland	28	39.0	143.0	32.0	599.0	6847	1703.0
2020-04-22	Drenthe	22	2.0	5.0	3.0	26.0	405	102.0
2020-04-22	Flevoland	24	2.0	21.0	4.0	32.0	620	225.0
2020-04-22	Friesland	21	0.0	13.0	2.0	46.0	492	121.0
2020-04-22	Gelderland	25	15.0	89.0	13.0	467.0	4391	1179.0
2020-04-22	Groningen	20	0.0	3.0	1.0	9.0	310	68.0
2020-04-22	Limburg	31	10.0	93.0	19.0	538.0	3614	1406.0
2020-04-22	Noord-Brabant	30	36.0	117.0	30.0	1221.0	7153	2319.0
2020-04-22	Noord-Holland	27	14.0	108.0	21.0	513.0	5084	1424.0
2020-04-22	Overijssel	23	7.0	37.0	0.0	212.0	2411	512.0
2020-04-22	Utrecht	26	8.0	48.0	13.0	287.0	2442	755.0
2020-04-22	Zeeland	29	3.0	8.0	2.0	48.0	540	138.0
2020-04-22	Zuid-Holland	28	41.0	170.0	16.0	640.0	7017	1719.0
2020-04-23	Drenthe	22	0.0	16.0	0.0	26.0	421	102.0
2020-04-23	Flevoland	24	0.0	28.0	1.0	32.0	648	226.0
2020-04-23	Friesland	21	2.0	7.0	1.0	48.0	499	122.0
2020-04-23	Gelderland	25	19.0	135.0	15.0	486.0	4526	1194.0
2020-04-23	Groningen	20	2.0	4.0	1.0	11.0	314	69.0
2020-04-23	Limburg	31	9.0	77.0	17.0	547.0	3691	1423.0
2020-04-23	Noord-Brabant	30	21.0	124.0	52.0	1242.0	7277	2371.0
2020-04-23	Noord-Holland	27	17.0	143.0	15.0	530.0	5227	1439.0
2020-04-23	Overijssel	23	6.0	61.0	3.0	218.0	2472	515.0
2020-04-23	Utrecht	26	10.0	63.0	6.0	297.0	2505	761.0
2020-04-23	Zeeland	29	1.0	14.0	2.0	49.0	554	140.0
2020-04-23	Zuid-Holland	28	34.0	210.0	22.0	674.0	7227	1741.0
2020-04-24	Drenthe	22	2.0	16.0	0.0	28.0	437	102.0
2020-04-24	Flevoland	24	0.0	12.0	4.0	32.0	660	230.0
2020-04-24	Friesland	21	3.0	12.0	1.0	51.0	511	123.0
2020-04-24	Gelderland	25	19.0	111.0	9.0	505.0	4637	1203.0
2020-04-24	Groningen	20	1.0	9.0	2.0	12.0	323	71.0
2020-04-24	Limburg	31	15.0	103.0	13.0	562.0	3794	1436.0
2020-04-24	Noord-Brabant	30	14.0	153.0	43.0	1256.0	7430	2414.0
2020-04-24	Noord-Holland	27	14.0	84.0	17.0	544.0	5311	1456.0
2020-04-24	Overijssel	23	5.0	48.0	7.0	223.0	2520	522.0
2020-04-24	Utrecht	26	2.0	67.0	6.0	299.0	2572	767.0
2020-04-24	Zeeland	29	1.0	3.0	1.0	50.0	557	141.0
2020-04-24	Zuid-Holland	28	36.0	172.0	19.0	710.0	7399	1760.0
2020-04-25	Drenthe	22	0.0	12.0	4.0	28.0	449	106.0
2020-04-25	Flevoland	24	3.0	25.0	7.0	35.0	685	237.0
2020-04-25	Friesland	21	1.0	4.0	1.0	52.0	515	124.0
2020-04-25	Gelderland	25	13.0	94.0	22.0	518.0	4731	1225.0
2020-04-25	Groningen	20	0.0	3.0	0.0	12.0	326	71.0
2020-04-25	Limburg	31	17.0	47.0	2.0	579.0	3841	1438.0
2020-04-25	Noord-Brabant	30	24.0	120.0	27.0	1280.0	7550	2441.0
2020-04-25	Noord-Holland	27	11.0	73.0	11.0	555.0	5384	1467.0
2020-04-25	Overijssel	23	15.0	38.0	3.0	238.0	2558	525.0
2020-04-25	Utrecht	26	6.0	43.0	2.0	305.0	2615	769.0
2020-04-25	Zeeland	29	0.0	3.0	1.0	50.0	560	142.0
2020-04-25	Zuid-Holland	28	30.0	187.0	21.0	740.0	7586	1781.0
2020-04-26	Drenthe	22	0.0	0.0	0.0	28.0	449	106.0
2020-04-26	Flevoland	24	7.0	21.0	5.0	42.0	706	242.0
2020-04-26	Friesland	21	0.0	4.0	0.0	52.0	519	124.0
2020-04-26	Gelderland	25	6.0	72.0	8.0	524.0	4803	1233.0
2020-04-26	Groningen	20	0.0	0.0	0.0	12.0	326	71.0
2020-04-26	Limburg	31	9.0	52.0	14.0	588.0	3893	1452.0
2020-04-26	Noord-Brabant	30	15.0	144.0	14.0	1295.0	7694	2455.0
2020-04-26	Noord-Holland	27	10.0	88.0	8.0	565.0	5472	1475.0
2020-04-26	Overijssel	23	5.0	46.0	0.0	243.0	2604	525.0
2020-04-26	Utrecht	26	4.0	69.0	2.0	309.0	2684	771.0
2020-04-26	Zeeland	29	1.0	4.0	0.0	51.0	564	142.0
2020-04-26	Zuid-Holland	28	9.0	140.0	23.0	749.0	7726	1804.0
2020-04-27	Drenthe	22	0.0	12.0	0.0	28.0	461	106.0
2020-04-27	Flevoland	24	2.0	5.0	0.0	44.0	711	242.0
2020-04-27	Friesland	21	0.0	1.0	0.0	52.0	520	124.0
2020-04-27	Gelderland	25	4.0	41.0	4.0	528.0	4844	1237.0
2020-04-27	Groningen	20	0.0	0.0	0.0	12.0	326	71.0
2020-04-27	Limburg	31	6.0	65.0	8.0	594.0	3958	1460.0
2020-04-27	Noord-Brabant	30	7.0	97.0	11.0	1302.0	7791	2466.0
2020-04-27	Noord-Holland	27	5.0	43.0	4.0	570.0	5515	1479.0
2020-04-27	Overijssel	23	0.0	9.0	4.0	243.0	2613	529.0
2020-04-27	Utrecht	26	6.0	28.0	14.0	315.0	2712	785.0
2020-04-27	Zeeland	29	0.0	2.0	0.0	51.0	566	142.0
2020-04-27	Zuid-Holland	28	13.0	94.0	19.0	762.0	7820	1823.0
2020-04-28	Drenthe	22	0.0	0.0	0.0	28.0	461	106.0
2020-04-28	Flevoland	24	1.0	3.0	0.0	45.0	714	242.0
2020-04-28	Friesland	21	1.0	2.0	1.0	53.0	522	125.0
2020-04-28	Gelderland	25	8.0	23.0	16.0	536.0	4867	1253.0
2020-04-28	Groningen	20	0.0	0.0	0.0	12.0	326	71.0
2020-04-28	Limburg	31	2.0	18.0	9.0	596.0	3976	1469.0
2020-04-28	Noord-Brabant	30	14.0	38.0	30.0	1316.0	7829	2496.0
2020-04-28	Noord-Holland	27	6.0	36.0	6.0	576.0	5551	1485.0
2020-04-28	Overijssel	23	3.0	5.0	0.0	246.0	2618	529.0
2020-04-28	Utrecht	26	3.0	25.0	10.0	318.0	2737	795.0
2020-04-28	Zeeland	29	0.0	10.0	4.0	51.0	576	146.0
2020-04-28	Zuid-Holland	28	11.0	19.0	10.0	773.0	7839	1833.0
2020-04-29	Drenthe	22	3.0	6.0	7.0	31.0	467	113.0
2020-04-29	Flevoland	24	1.0	9.0	2.0	46.0	723	244.0
2020-04-29	Friesland	21	2.0	4.0	0.0	55.0	526	125.0
2020-04-29	Gelderland	25	20.0	76.0	14.0	556.0	4943	1267.0
2020-04-29	Groningen	20	1.0	1.0	1.0	13.0	327	72.0
2020-04-29	Limburg	31	11.0	48.0	6.0	607.0	4024	1475.0
2020-04-29	Noord-Brabant	30	17.0	33.0	5.0	1333.0	7862	2501.0
2020-04-29	Noord-Holland	27	24.0	72.0	17.0	600.0	5623	1502.0
2020-04-29	Overijssel	23	2.0	30.0	2.0	248.0	2648	531.0
2020-04-29	Utrecht	26	7.0	22.0	11.0	325.0	2759	806.0
2020-04-29	Zeeland	29	1.0	1.0	0.0	52.0	577	146.0
2020-04-29	Zuid-Holland	28	56.0	94.0	9.0	829.0	7933	1842.0
2020-04-30	Drenthe	22	0.0	6.0	1.0	31.0	473	114.0
2020-04-30	Flevoland	24	1.0	9.0	0.0	47.0	732	244.0
2020-04-30	Friesland	21	2.0	3.0	0.0	57.0	529	125.0
2020-04-30	Gelderland	25	10.0	59.0	13.0	566.0	5002	1280.0
2020-04-30	Groningen	20	0.0	3.0	1.0	13.0	330	73.0
2020-04-30	Limburg	31	10.0	59.0	18.0	617.0	4083	1493.0
2020-04-30	Noord-Brabant	30	14.0	102.0	18.0	1347.0	7964	2519.0
2020-04-30	Noord-Holland	27	9.0	52.0	7.0	609.0	5675	1509.0
2020-04-30	Overijssel	23	3.0	39.0	2.0	251.0	2687	533.0
2020-04-30	Utrecht	26	10.0	43.0	-1.0	335.0	2802	805.0
2020-04-30	Zeeland	29	0.0	3.0	0.0	52.0	580	146.0
2020-04-30	Zuid-Holland	28	24.0	139.0	25.0	853.0	8072	1867.0
2020-05-01	Drenthe	22	0.0	2.0	0.0	31.0	475	114.0
2020-05-01	Flevoland	24	4.0	14.0	2.0	51.0	746	246.0
2020-05-01	Friesland	21	0.0	3.0	0.0	57.0	532	125.0
2020-05-01	Gelderland	25	10.0	71.0	20.0	576.0	5073	1300.0
2020-05-01	Groningen	20	0.0	3.0	0.0	13.0	333	73.0
2020-05-01	Limburg	31	9.0	39.0	10.0	626.0	4122	1503.0
2020-05-01	Noord-Brabant	30	9.0	88.0	11.0	1356.0	8052	2530.0
2020-05-01	Noord-Holland	27	7.0	78.0	8.0	616.0	5753	1517.0
2020-05-01	Overijssel	23	20.0	18.0	1.0	271.0	2705	534.0
2020-05-01	Utrecht	26	3.0	37.0	10.0	338.0	2839	815.0
2020-05-01	Zeeland	29	0.0	3.0	0.0	52.0	583	146.0
2020-05-01	Zuid-Holland	28	36.0	116.0	23.0	889.0	8188	1890.0
2020-05-02	Drenthe	22	1.0	6.0	0.0	32.0	481	114.0
2020-05-02	Flevoland	24	4.0	16.0	2.0	55.0	762	248.0
2020-05-02	Friesland	21	0.0	5.0	1.0	57.0	537	126.0
2020-05-02	Gelderland	25	7.0	68.0	16.0	583.0	5141	1316.0
2020-05-02	Groningen	20	0.0	0.0	0.0	13.0	333	73.0
2020-05-02	Limburg	31	11.0	49.0	4.0	637.0	4171	1507.0
2020-05-02	Noord-Brabant	30	26.0	83.0	33.0	1382.0	8135	2563.0
2020-05-02	Noord-Holland	27	7.0	72.0	12.0	623.0	5825	1529.0
2020-05-02	Overijssel	23	0.0	27.0	0.0	271.0	2732	534.0
2020-05-02	Utrecht	26	9.0	30.0	2.0	347.0	2869	817.0
2020-05-02	Zeeland	29	0.0	3.0	0.0	52.0	586	146.0
2020-05-02	Zuid-Holland	28	31.0	93.0	25.0	920.0	8281	1915.0
2020-05-03	Drenthe	22	0.0	0.0	1.0	32.0	481	115.0
2020-05-03	Flevoland	24	0.0	2.0	0.0	55.0	764	248.0
2020-05-03	Friesland	21	1.0	0.0	0.0	58.0	537	126.0
2020-05-03	Gelderland	25	7.0	63.0	5.0	590.0	5204	1321.0
2020-05-03	Groningen	20	0.0	0.0	0.0	13.0	333	73.0
2020-05-03	Limburg	31	6.0	24.0	2.0	643.0	4195	1509.0
2020-05-03	Noord-Brabant	30	5.0	74.0	14.0	1387.0	8209	2577.0
2020-05-03	Noord-Holland	27	33.0	34.0	4.0	656.0	5859	1533.0
2020-05-03	Overijssel	23	0.0	19.0	1.0	271.0	2751	535.0
2020-05-03	Utrecht	26	3.0	25.0	5.0	350.0	2894	822.0
2020-05-03	Zeeland	29	0.0	2.0	1.0	52.0	588	147.0
2020-05-03	Zuid-Holland	28	14.0	89.0	7.0	934.0	8370	1922.0
2020-05-04	Drenthe	22	0.0	4.0	0.0	32.0	485	115.0
2020-05-04	Flevoland	24	1.0	6.0	2.0	56.0	770	250.0
2020-05-04	Friesland	21	0.0	2.0	0.0	58.0	539	126.0
